Time;Atm_pressure;Temperature;Humidity;Displacement
2017-05-21 00:00;1018.79998779;12.86999989;98.83000183;3.80422977066318
2017-05-21 00:15;1019.02001953;12.94999981;98.40000153;3.80478159871446
2017-05-21 00:30;1018.79998779;12.85000038;98.62999725;3.77452961236506
2017-05-21 00:45;1018.95001221;12.85000038;98.75;3.7931672570795
2017-05-21 01:00;1018.95001221;12.89999962;98.90000153;3.83125478515866
2017-05-21 01:15;1018.95001221;12.89999962;98.59999847;3.80013041103955
2017-05-21 01:30;1019.02001953;12.94999981;98.87000275;3.85368548374099
2017-05-21 01:45;1019.16998291;12.97999954;98.59999847;3.84538134285923
2017-05-21 02:00;1019.25;12.94999981;98.15000153;3.78830686633126
2017-05-21 02:15;1019.16998291;12.89999962;97.75;3.72107011017936
2017-05-21 02:30;1019.16998291;12.80000019;98.18000031;3.72105550765141
2017-05-21 02:45;1019.25;12.80000019;98.15000153;3.72128164455972
2017-05-21 03:00;1019.25;12.80000019;97.72000122;3.67693066238156
2017-05-21 03:15;1019.4699707;12.68000031;97.76999664;3.63836953248872
2017-05-21 03:30;1019.63000488;12.68000031;97.30000305;3.59687629646574
2017-05-21 03:45;1019.63000488;12.69999981;96.22000122;3.49485329428851
2017-05-21 04:00;1019.54998779;12.75;93.90000153;3.27447185035013
2017-05-21 04:15;1019.77001953;12.69999981;92.25;3.09358263763967
2017-05-21 04:30;1019.91998291;12.75;90.87999725;2.97924906905842
2017-05-21 04:45;1020.08001709;12.75;91.69999695;3.07021978762723
2017-05-21 05:00;1020.15002441;12.55000019;91.31999969;2.95426583885706
2017-05-21 05:15;1020.2199707;12.5;90.65000153;2.86950279217373
2017-05-21 05:30;1020.38000488;12.36999989;89.59999847;2.72000181781973
2017-05-21 05:45;1020.5300293;12.19999981;88.80000305;2.58224492915931
2017-05-21 06:00;1020.75;12.18000031;87.69999695;2.47456662358541
2017-05-21 06:15;1020.90002441;12.36999989;87.09999847;2.49017727854919
2017-05-21 06:30;1020.90002441;12.47000027;85.37000275;2.35188944927636
2017-05-21 06:45;1020.9699707;12.69999981;84.48000336;2.34665864476256
2017-05-21 07:00;1021.20001221;12.77000046;84.15000153;2.34743148546798
2017-05-21 07:15;1021.20001221;12.68000031;84.98000336;2.40024088792386
2017-05-21 07:30;1021.2800293;12.77000046;85.77999878;2.51857791960838
2017-05-21 07:45;1021.2800293;12.85000038;85.98000336;2.56885450662521
2017-05-21 08:00;1021.2800293;13.10000038;83.37999725;2.38982170093233
2017-05-21 08:15;1021.34997559;12.89999962;82.69999695;2.25010554574988
2017-05-21 08:30;1021.58001709;12.85000038;83.26999664;2.30096642030058
2017-05-21 08:45;1021.65002441;13.14999962;83.72000122;2.45913124271843
2017-05-21 09:00;1021.65002441;13.44999981;81.52999878;2.33562689539835
