Time_t;theoretical;Time_o;observed
2017-05-18 13:45;-0.344708282491695;2017-05-16 06:58;2.048736
2017-05-18 14:00;0.0380273304601033;2017-05-16 07:08;1.978026
2017-05-18 14:15;0.515286777060581;2017-05-16 07:18;1.973086
2017-05-18 14:30;0.980983078263662;2017-05-16 07:27;2.012
2017-05-18 14:45;0.867327287234531;2017-05-16 07:37;2.066956
2017-05-18 15:00;0.484568152051288;2017-05-16 07:47;2.054154
2017-05-18 15:15;0.532286218606984;2017-05-16 07:57;1.992188
2017-05-18 15:30;0.794375737530338;2017-05-16 08:07;2.103596
2017-05-18 15:45;0.593534515061712;2017-05-16 08:17;2.13142
2017-05-18 16:00;0.645215462312322;2017-05-16 08:27;2.107629
2017-05-18 16:15;1.01381385034462;2017-05-16 08:37;2.077042
2017-05-18 16:30;0.645244883156273;2017-05-16 08:47;2.249571
2017-05-18 16:45;0.632518632142336;2017-05-16 08:57;2.395292
2017-05-18 17:00;0.433068557564489;2017-05-16 09:07;2.414723
2017-05-18 17:15;0.353351412948221;2017-05-16 09:17;2.401781
2017-05-18 17:30;0.760533949859422;2017-05-16 09:27;2.446065
2017-05-18 17:45;0.704570278951692;2017-05-16 09:37;2.279759
2017-05-18 18:00;0.728145625263274;2017-05-16 09:47;2.376234
2017-05-18 18:15;0.687439678346195;2017-05-16 09:57;2.352176
2017-05-18 18:30;0.6272315793587;2017-05-16 10:07;2.568516
2017-05-18 18:45;0.637692581576367;2017-05-16 10:17;2.544126
2017-05-18 19:00;0.655145717595232;2017-05-16 10:27;2.488551
2017-05-18 19:15;0.794865780312463;2017-05-16 10:37;2.210008
2017-05-18 19:30;0.898321672099755;2017-05-16 10:46;2.365604
2017-05-18 19:45;1.09363567557615;2017-05-16 10:56;2.188379
2017-05-18 20:00;1.40867631635486;2017-05-16 11:06;2.154621
2017-05-18 20:15;1.5600614391694;2017-05-16 11:16;2.137605
2017-05-18 20:30;1.91355858803485;2017-05-16 11:26;2.379148
2017-05-18 20:45;2.18279901287271;2017-05-16 11:36;2.338839
2017-05-18 21:00;2.50510714196443;2017-05-16 11:46;2.778852
2017-05-18 21:15;2.57303537209469;2017-05-16 11:56;2.062899
2017-05-18 21:30;2.57595265205443;2017-05-16 12:06;1.939621
2017-05-18 21:45;2.75023290302432;2017-05-16 12:16;1.921998
2017-05-18 22:00;2.65676598613603;2017-05-16 12:26;2.166478
2017-05-18 22:15;2.67779695576334;2017-05-16 12:36;2.141895
2017-05-18 22:30;2.48958523723974;2017-05-16 12:46;1.734911
2017-05-18 22:45;2.54765661636071;2017-05-16 12:56;1.607794
2017-05-18 23:00;2.51761476927863;2017-05-16 13:06;1.846849
2017-05-18 23:15;2.50726135620248;2017-05-16 13:16;1.735611
2017-05-18 23:30;2.4746331944843;2017-05-16 13:26;1.851016
2017-05-18 23:45;2.56742034178627;2017-05-16 13:36;2.388395
2017-05-19 00:00;2.50241042695816;2017-05-16 13:46;2.656467
2017-05-19 00:15;2.52631047683398;2017-05-16 13:56;2.760781
2017-05-19 00:30;2.40253503116418;2017-05-16 14:05;2.528218
2017-05-19 00:45;2.36872496928248;2017-05-16 14:15;2.45812
2017-05-19 01:00;2.43178980373619;2017-05-16 14:25;2.471523
2017-05-19 01:15;2.32761538813055;2017-05-16 14:35;2.065235
2017-05-19 01:30;2.1784492072934;2017-05-16 14:45;2.093516
2017-05-19 01:45;2.20533944099934;2017-05-16 14:55;2.055705
2017-05-19 02:00;2.26162784947672;2017-05-16 15:05;2.108726
2017-05-19 02:15;2.11393416450046;2017-05-16 15:15;2.03361
2017-05-19 02:30;2.11273441897361;2017-05-16 15:25;2.107204
2017-05-19 02:45;2.20582546737003;2017-05-16 15:35;2.009012
2017-05-19 03:00;2.10795157190529;2017-05-16 15:45;1.883517
2017-05-19 03:15;2.04268405032845;2017-05-16 15:55;1.942484
2017-05-19 03:30;2.18050490301908;2017-05-16 16:05;1.698242
2017-05-19 03:45;2.29664346442276;2017-05-16 16:15;1.706459
2017-05-19 04:00;2.39737835442136;2017-05-16 16:25;1.619512
2017-05-19 04:15;2.55998420426834;2017-05-16 16:35;1.724933
2017-05-19 04:30;2.54538262579845;2017-05-16 16:45;1.789619
2017-05-19 04:45;2.40674783921327;2017-05-16 16:55;1.772896
2017-05-19 05:00;2.41327896050832;2017-05-16 17:05;2.087493
2017-05-19 05:15;2.14695224830093;2017-05-16 17:15;2.175942
2017-05-19 05:30;1.80970795473893;2017-05-16 17:24;2.227296
2017-05-19 05:45;1.83056090785448;2017-05-16 17:34;2.016081
2017-05-19 06:00;1.9076009701345;2017-05-16 17:44;1.850551
2017-05-19 06:15;1.91248746393724;2017-05-16 17:54;1.777269
2017-05-19 06:30;1.7333122253477;2017-05-16 18:04;1.694979
2017-05-19 06:45;1.58654381520694;2017-05-16 18:14;1.665058
2017-05-19 07:00;1.9815819471267;2017-05-16 18:24;1.552213
2017-05-19 07:15;2.18881610921287;2017-05-16 18:34;1.554847
2017-05-19 07:30;1.83513732354242;2017-05-16 18:44;1.552819
2017-05-19 10:00;0.540121174936175;2017-05-16 18:54;1.66189
2017-05-19 10:15;0.370958194441144;2017-05-16 19:04;1.761294
2017-05-19 10:30;0.590799997722442;2017-05-16 19:14;1.987695
2017-05-19 10:45;0.605352789462934;2017-05-16 19:24;1.560786
2017-05-19 11:00;0.239921067420966;2017-05-16 19:34;1.528466
2017-05-19 11:15;0.558824481855716;2017-05-16 19:44;1.779359
2017-05-19 11:30;0.492500284262505;2017-05-16 19:54;1.844664
2017-05-19 11:45;1.17885942225777;2017-05-16 20:04;1.945141
2017-05-19 12:00;0.538516991848688;2017-05-16 20:14;1.994627
2017-05-19 12:15;0.787798935555841;2017-05-16 20:24;2.036807
2017-05-19 12:30;1.25867920454169;2017-05-16 20:34;1.944009
2017-05-19 12:45;1.32558335156547;2017-05-16 20:43;1.962598
2017-05-19 13:00;1.07351326884984;2017-05-16 20:53;2.13335
2017-05-19 13:15;1.24491605545719;2017-05-16 21:03;1.889272
2017-05-19 13:30;1.18585777475002;2017-05-16 21:13;1.887193
2017-05-19 13:45;1.46039155923978;2017-05-16 21:23;1.8448
2017-05-19 14:00;1.54525999752806;2017-05-16 21:33;1.885639
2017-05-19 14:15;1.54561789784533;2017-05-16 21:43;1.747864
2017-05-19 14:30;1.36674711438371;2017-05-16 21:53;1.952421
2017-05-19 14:45;1.60073648282012;2017-05-16 22:03;1.952526
2017-05-19 15:00;0.956097072415901;2017-05-16 22:13;1.759203
2017-05-19 15:15;1.76698925142988;2017-05-16 22:23;1.741342
2017-05-19 15:30;1.61044741954255;2017-05-16 22:33;1.722796
2017-05-19 15:45;1.3331173042577;2017-05-16 22:43;1.794866
2017-05-19 16:00;1.50457487345562;2017-05-16 22:53;1.792118
2017-05-19 16:15;1.63761028526825;2017-05-16 23:03;1.917561
2017-05-19 16:30;1.72150604810889;2017-05-16 23:13;1.777742
2017-05-19 16:45;1.79492843228338;2017-05-16 23:23;1.841949
2017-05-19 17:00;1.6975722094808;2017-05-16 23:33;1.839381
2017-05-19 17:15;1.96896130504358;2017-05-16 23:43;1.764944
2017-05-19 17:30;2.10688202390512;2017-05-16 23:53;1.67138
2017-05-19 17:45;1.99184607529568;2017-05-17 00:02;1.600719
2017-05-19 18:00;2.00916483161428;2017-05-17 00:12;1.688511
2017-05-19 18:15;2.04723514064945;2017-05-17 00:22;1.755662
2017-05-19 18:30;2.19740976677735;2017-05-17 00:32;1.843995
2017-05-19 18:45;2.12678525029602;2017-05-17 00:42;1.866531
2017-05-19 19:00;2.05817207169633;2017-05-17 00:52;1.800628
2017-05-19 19:15;2.16925804190603;2017-05-17 01:02;1.771442
2017-05-19 19:30;2.50405652580868;2017-05-17 01:12;1.825287
2017-05-19 19:45;2.40583646163987;2017-05-17 01:22;1.760253
2017-05-19 20:00;2.74175753189799;2017-05-17 01:32;1.710575
2017-05-19 20:15;2.33137237432636;2017-05-17 01:42;1.696334
2017-05-19 20:30;2.28782778402651;2017-05-17 01:52;1.637375
2017-05-19 20:45;2.73286760715365;2017-05-17 02:02;1.625342
2017-05-19 21:00;2.37392155677987;2017-05-17 02:12;1.645934
2017-05-19 21:15;2.50902597763791;2017-05-17 02:22;1.6686
2017-05-19 21:30;3.22118614581436;2017-05-17 02:32;1.754024
2017-05-19 21:45;3.13362957737236;2017-05-17 02:42;1.780181
2017-05-19 22:00;3.07487456958272;2017-05-17 02:52;1.763244
2017-05-19 22:15;3.21567652982799;2017-05-17 03:02;1.853802
2017-05-19 22:30;3.20608074247497;2017-05-17 03:12;1.990923
2017-05-19 22:45;3.27620404874231;2017-05-17 03:21;1.971018
2017-05-19 23:00;3.24701454462991;2017-05-17 03:31;2.006016
2017-05-19 23:15;3.1698079992094;2017-05-17 03:41;2.006983
2017-05-19 23:30;3.05995948878503;2017-05-17 03:51;1.919911
2017-05-19 23:45;3.11615818599378;2017-05-17 04:01;1.843045
2017-05-20 00:00;3.10940052270647;2017-05-17 04:11;1.896507
2017-05-20 00:15;3.09546855801107;2017-05-17 04:21;1.901647
2017-05-20 00:30;3.0043155012381;2017-05-17 04:31;1.912408
2017-05-20 00:45;3.09164962138032;2017-05-17 04:41;1.918457
2017-05-20 01:00;2.94887955634469;2017-05-17 04:51;1.943149
2017-05-20 01:15;2.78501472442604;2017-05-17 05:01;2.037516
2017-05-20 01:30;2.88084536684232;2017-05-17 05:11;1.946238
2017-05-20 01:45;2.78719622981669;2017-05-17 05:21;1.92529
2017-05-20 02:00;2.86500987551715;2017-05-17 05:31;1.935391
2017-05-20 02:15;2.81685732011088;2017-05-17 05:41;2.002873
2017-05-20 02:30;2.80228487620908;2017-05-17 05:51;2.078303
2017-05-20 02:45;2.80160747600991;2017-05-17 06:01;2.031508
2017-05-20 03:00;2.84967755121221;2017-05-17 06:11;1.975682
2017-05-20 03:15;2.90330853638316;2017-05-17 06:21;1.98983
2017-05-20 03:30;2.87440458102845;2017-05-17 06:31;2.072735
2017-05-20 03:45;2.88783435434915;2017-05-17 06:40;2.162845
2017-05-20 04:00;2.860507167836;2017-05-17 06:50;2.270611
2017-05-20 04:15;3.00931530197575;2017-05-17 07:00;2.323688
2017-05-20 04:30;3.27314604716182;2017-05-17 07:10;2.426676
2017-05-20 04:45;3.37554364629548;2017-05-17 07:20;2.360087
2017-05-20 05:00;3.59688501418994;2017-05-17 07:30;2.467411
2017-05-20 05:15;3.38647541789447;2017-05-17 07:40;2.494704
2017-05-20 05:30;3.52088301776309;2017-05-17 07:50;2.382179
2017-05-20 05:45;3.1350741686332;2017-05-17 08:00;2.342798
2017-05-20 06:00;3.62508982023879;2017-05-17 08:10;2.203074
2017-05-20 06:15;3.13331534086269;2017-05-17 08:20;1.962472
2017-05-20 06:30;2.62965121241144;2017-05-17 08:30;2.029569
2017-05-20 06:45;2.84654755175411;2017-05-17 08:40;2.082248
2017-05-20 07:00;2.74475108895528;2017-05-17 08:50;2.1233
2017-05-20 07:15;2.5310993547929;2017-05-17 09:00;1.983631
2017-05-20 07:30;2.56544636248593;2017-05-17 09:10;2.025678
2017-05-20 07:45;2.90025782250619;2017-05-17 09:20;2.019379
2017-05-20 08:00;3.05797901679532;2017-05-17 09:30;1.901606
2017-05-20 08:15;3.08276004391617;2017-05-17 09:40;2.08993
2017-05-20 08:30;2.657262823941;2017-05-17 09:50;1.782998
2017-05-20 08:45;3.25499228005323;2017-05-17 09:59;2.080188
2017-05-20 09:00;2.88044346289242;2017-05-17 10:09;2.026269
2017-05-20 09:15;2.34784379966334;2017-05-17 10:19;2.019203
2017-05-20 09:30;3.25453650616371;2017-05-17 10:29;1.960388
2017-05-20 09:45;3.33097131880065;2017-05-17 10:39;1.921646
2017-05-20 10:00;3.41863293586113;2017-05-17 10:49;1.889167
2017-05-20 10:15;3.53819372672582;2017-05-17 10:59;1.79514
2017-05-20 10:30;3.4095708282442;2017-05-17 11:09;1.427885
2017-05-20 10:45;3.38706116869754;2017-05-17 11:19;1.542939
2017-05-20 11:00;3.40305828682182;2017-05-17 11:29;1.630152
2017-05-20 11:15;3.43053542328955;2017-05-17 11:39;0.87633
2017-05-20 11:30;3.33443366580034;2017-05-17 11:49;1.060362
2017-05-20 11:45;3.43312755625757;2017-05-17 11:59;1.263648
2017-05-20 12:00;3.54129796624871;2017-05-17 12:09;1.146032
2017-05-20 12:15;3.4875987079643;2017-05-17 12:19;0.949018
2017-05-20 12:30;3.39046695306804;2017-05-17 12:29;0.894092
2017-05-20 12:45;3.29308755602048;2017-05-17 12:39;0.888762
2017-05-20 13:00;3.50449594266986;2017-05-17 12:49;0.730093
2017-05-20 13:15;3.24926988081376;2017-05-17 12:59;0.558251
2017-05-20 13:30;3.29591187061231;2017-05-17 13:09;0.574319
2017-05-20 13:45;3.17223238179056;2017-05-17 13:18;0.851174
2017-05-20 14:00;3.34701220218472;2017-05-17 13:28;0.743472
2017-05-20 14:15;3.290139188112;2017-05-17 13:38;0.958785
2017-05-20 14:30;3.31427080572995;2017-05-17 13:48;0.410339
2017-05-20 14:45;3.33014777339832;2017-05-17 13:58;0.345983
2017-05-20 15:00;3.2272156278369;2017-05-17 14:08;0.502212
2017-05-20 15:15;3.32272385205118;2017-05-17 14:18;0.538727
2017-05-20 15:30;3.33510999547407;2017-05-17 14:28;0.884544
2017-05-20 15:45;3.25751063983672;2017-05-17 14:38;0.6773
2017-05-20 16:00;3.16664511344744;2017-05-17 14:48;0.595705
2017-05-20 16:15;3.263824582383;2017-05-17 14:58;0.431521
2017-05-20 16:30;3.12869138296368;2017-05-17 15:08;0.47916
2017-05-20 16:45;3.17205956082338;2017-05-17 15:18;0.448069
2017-05-20 17:00;3.1837246089146;2017-05-17 15:28;0.284465
2017-05-20 17:15;3.10219430873933;2017-05-17 15:38;0.184525
2017-05-20 17:30;3.06899727268722;2017-05-17 15:48;0.55766
2017-05-20 17:45;2.99141402600824;2017-05-17 15:58;0.165825
2017-05-20 18:00;2.99712368552764;2017-05-17 16:08;0.467459
2017-05-20 18:15;3.04900200608844;2017-05-17 16:18;0.239078
2017-05-20 18:30;3.17063635153114;2017-05-17 16:28;0.219676
2017-05-20 18:45;3.23519561622145;2017-05-17 16:37;0.010513
2017-05-20 19:00;3.42793491586212;2017-05-17 16:47;0.097558
2017-05-20 19:15;3.67310286286179;2017-05-17 16:57;0.411246
2017-05-20 19:30;3.7860602842552;2017-05-17 17:07;0.374321
2017-05-20 19:45;3.83246599114179;2017-05-17 17:17;0.037273
2017-05-20 20:00;3.86498245296621;2017-05-17 17:27;0.346614
2017-05-20 20:15;3.94385601105684;2017-05-17 17:37;0.16719
2017-05-20 20:30;3.9460071351418;2017-05-17 17:47;0.280502
2017-05-20 20:45;3.97049162011997;2017-05-17 17:57;0.517508
2017-05-20 21:00;3.9304949587993;2017-05-17 18:07;0.382493
2017-05-20 21:15;3.98819893011517;2017-05-17 18:17;0.478003
2017-05-20 21:30;3.98770312703237;2017-05-17 18:27;1.007007
2017-05-20 21:45;3.96268086788186;2017-05-17 18:37;0.824749
2017-05-20 22:00;3.94769371029298;2017-05-17 18:47;0.627968
2017-05-20 22:15;3.9384865902616;2017-05-17 18:57;0.789124
2017-05-20 22:30;3.8645842874114;2017-05-17 19:07;0.999232
2017-05-20 22:45;3.80779615001642;2017-05-17 19:17;1.159158
2017-05-20 23:00;3.81108496276528;2017-05-17 19:27;1.066968
2017-05-20 23:15;3.81440313746118;2017-05-17 19:37;1.023584
2017-05-20 23:30;3.81436376509082;2017-05-17 19:47;1.118596
2017-05-20 23:45;3.76487456324453;2017-05-17 19:56;1.047205
2017-05-21 00:00;3.80422977066318;2017-05-17 20:06;1.172458
2017-05-21 00:15;3.80478159871446;2017-05-17 20:16;1.266812
2017-05-21 00:30;3.77452961236506;2017-05-17 20:26;1.343908
2017-05-21 00:45;3.7931672570795;2017-05-17 20:36;1.274571
2017-05-21 01:00;3.83125478515866;2017-05-17 20:46;1.240246
2017-05-21 01:15;3.80013041103955;2017-05-17 20:56;1.207529
2017-05-21 01:30;3.85368548374099;2017-05-17 21:06;1.119484
2017-05-21 01:45;3.84538134285923;2017-05-17 21:16;1.870929
2017-05-21 02:00;3.78830686633126;2017-05-17 21:26;1.792616
2017-05-21 02:15;3.72107011017936;2017-05-17 21:36;2.068713
2017-05-21 02:30;3.72105550765141;2017-05-17 21:46;2.077339
2017-05-21 02:45;3.72128164455972;2017-05-17 21:56;1.98038
2017-05-21 03:00;3.67693066238156;2017-05-17 22:06;1.876561
2017-05-21 03:15;3.63836953248872;2017-05-17 22:16;1.855335
2017-05-21 03:30;3.59687629646574;2017-05-17 22:26;1.837273
2017-05-21 03:45;3.49485329428851;2017-05-17 22:36;1.848492
2017-05-21 04:00;3.27447185035013;2017-05-17 22:46;1.78884
2017-05-21 04:15;3.09358263763967;2017-05-17 22:56;1.842155
2017-05-21 04:30;2.97924906905842;2017-05-17 23:06;1.891269
2017-05-21 04:45;3.07021978762723;2017-05-17 23:15;1.90087
2017-05-21 05:00;2.95426583885706;2017-05-17 23:25;1.848303
2017-05-21 05:15;2.86950279217373;2017-05-17 23:35;1.852696
2017-05-21 05:30;2.72000181781973;2017-05-17 23:45;1.852384
2017-05-21 05:45;2.58224492915931;2017-05-17 23:55;1.875342
2017-05-21 06:00;2.47456662358541;2017-05-18 00:05;1.865993
2017-05-21 06:15;2.49017727854919;2017-05-18 00:15;1.948418
2017-05-21 06:30;2.35188944927636;2017-05-18 00:25;2.071244
2017-05-21 06:45;2.34665864476256;2017-05-18 00:35;1.909092
2017-05-21 07:00;2.34743148546798;2017-05-18 00:45;1.934129
2017-05-21 07:15;2.40024088792386;2017-05-18 00:55;1.879877
2017-05-21 07:30;2.51857791960838;2017-05-18 01:05;1.86576
2017-05-21 07:45;2.56885450662521;2017-05-18 01:15;1.809271
2017-05-21 08:00;2.38982170093233;2017-05-18 01:25;1.81695
2017-05-21 08:15;2.25010554574988;2017-05-18 01:35;1.749331
2017-05-21 08:30;2.30096642030058;2017-05-18 01:45;1.714791
2017-05-21 08:45;2.45913124271843;2017-05-18 01:55;1.767259
2017-05-21 09:00;2.33562689539835;2017-05-18 02:05;1.874534
2017-05-21 09:15;2.3490246700709;2017-05-18 02:15;1.794726
2017-05-21 09:30;2.45677916880602;2017-05-18 02:25;1.718409
2017-05-21 09:45;2.46909997419866;2017-05-18 02:34;1.765915
2017-05-21 10:00;2.39867391684925;2017-05-18 02:44;1.681115
2017-05-21 10:15;2.71315347030772;2017-05-18 02:54;1.711801
2017-05-21 10:30;2.37659415683127;2017-05-18 03:04;1.711855
2017-05-21 10:45;2.37954289357906;2017-05-18 03:14;1.732586
2017-05-21 11:00;2.17001792364699;2017-05-18 03:24;1.703941
2017-05-21 11:15;2.27161925947349;2017-05-18 03:34;1.728909
2017-05-21 11:30;2.11458262251758;2017-05-18 03:44;1.648442
2017-05-21 11:45;2.37981395225334;2017-05-18 03:54;1.629756
2017-05-21 12:00;2.22591803503975;2017-05-18 04:04;1.62705
2017-05-21 12:15;1.76319352627133;2017-05-18 04:14;1.584176
2017-05-21 12:30;1.69489542833816;2017-05-18 04:24;1.547142
2017-05-21 12:45;1.65775483368825;2017-05-18 04:34;1.636955
2017-05-21 13:00;1.43683440210357;2017-05-18 04:44;1.686485
2017-05-21 13:15;1.4807496018682;2017-05-18 04:54;1.607348
2017-05-21 13:30;1.55436659457413;2017-05-18 05:04;1.601951
2017-05-21 13:45;1.29064054962208;2017-05-18 05:14;1.723107
2017-05-21 14:00;1.35899775484759;2017-05-18 05:24;1.71412
2017-05-21 14:15;1.32591045956089;2017-05-18 05:34;1.615747
2017-05-21 14:30;1.38987949703985;2017-05-18 05:44;1.677874
2017-05-21 14:45;1.4761545273123;2017-05-18 05:53;1.658281
2017-05-21 15:00;1.75625760887765;2017-05-18 06:03;1.761274
2017-05-21 15:15;1.55460062117717;2017-05-18 06:13;1.740823
2017-05-21 15:30;1.54226254829985;2017-05-18 06:23;1.802157
2017-05-21 15:45;1.85739431389645;2017-05-18 06:33;1.789662
2017-05-21 16:00;1.6222400627906;2017-05-18 06:43;1.756159
2017-05-21 16:15;1.67501264696038;2017-05-18 06:53;1.749754
2017-05-21 16:30;1.8602370005198;2017-05-18 07:03;1.723773
2017-05-21 16:45;1.8447758993856;2017-05-18 07:13;1.668784
2017-05-21 17:00;1.84526995573383;2017-05-18 07:23;1.908621
2017-05-21 17:15;1.81233900098619;2017-05-18 07:33;1.812491
2017-05-21 17:30;1.82005337362646;2017-05-18 07:43;1.82531
2017-05-21 17:45;1.64552988062987;2017-05-18 07:53;1.789281
2017-05-21 18:00;1.65745412274847;2017-05-18 08:03;1.762359
2017-05-21 18:15;1.45883101044281;2017-05-18 08:13;1.689691
2017-05-21 18:30;1.5778831210509;2017-05-18 08:23;1.740098
2017-05-21 18:45;1.45040699058316;2017-05-18 08:33;1.804694
2017-05-21 19:00;1.45486428247401;2017-05-18 08:43;2.091565
2017-05-21 19:30;1.67964007906236;2017-05-18 08:53;1.886046
2017-05-21 19:45;1.6624828296805;2017-05-18 09:03;1.739701
2017-05-21 20:00;1.79591112808116;2017-05-18 09:12;1.780369
2017-05-21 20:15;1.70630407709162;2017-05-18 09:22;1.923903
2017-05-21 20:30;1.7314662478482;2017-05-18 09:32;1.646587
2017-05-21 20:45;1.75488258406925;2017-05-18 09:42;1.764811
2017-05-21 21:00;1.7082079185861;2017-05-18 09:52;1.644519
2017-05-21 21:15;1.65406556550231;2017-05-18 10:02;1.764383
2017-05-21 21:30;1.79716463742751;2017-05-18 10:12;1.713164
2017-05-21 21:45;1.84773010867347;2017-05-18 10:22;1.513884
2017-05-21 22:00;1.93451593764703;2017-05-18 10:32;1.335335
2017-05-21 22:15;2.10886075215866;2017-05-18 10:42;1.027445
2017-05-21 22:30;2.24604396117594;2017-05-18 10:52;1.065365
2017-05-21 22:45;2.34580577161839;2017-05-18 11:02;1.258544
2017-05-21 23:00;2.28343175699334;2017-05-18 11:12;1.18773
2017-05-21 23:15;2.28749806645674;2017-05-18 11:22;1.140095
2017-05-21 23:30;2.39522358885969;2017-05-18 11:32;1.209661
2017-05-21 23:45;2.4296804672604;2017-05-18 11:42;1.272726
2017-05-22 00:00;2.39778787339684;2017-05-18 11:52;0.941439
2017-05-22 00:15;2.47898812743227;2017-05-18 12:02;0.947206
2017-05-22 00:30;2.50188798210952;2017-05-18 12:12;0.964648
2017-05-22 00:45;2.64894799971851;2017-05-18 12:22;0.605635
2017-05-22 01:00;2.56923438602058;2017-05-18 12:31;0.545318
2017-05-22 01:15;2.66030811959041;2017-05-18 12:41;0.650102
2017-05-22 01:30;2.64528637317554;2017-05-18 12:51;0.710198
2017-05-22 01:45;2.66751429470062;2017-05-18 13:01;0.57191
2017-05-22 02:00;2.73899275382666;2017-05-18 13:11;0.517363
2017-05-22 02:15;2.73882575474282;2017-05-18 13:21;0.994617
2017-05-22 02:30;2.82732651900654;2017-05-18 13:31;0.771045
2017-05-22 02:45;3.02164749282684;2017-05-18 13:41;0.49416
2017-05-22 03:00;2.80185364086668;2017-05-18 13:51;1.247088
2017-05-22 03:15;2.95549824552539;2017-05-18 14:01;1.095358
2017-05-22 03:30;2.75274858654062;2017-05-18 14:11;0.663422
2017-05-22 03:45;2.93307594023808;2017-05-18 14:21;1.253757
2017-05-22 04:00;3.12812335589916;2017-05-18 14:31;0.741267
2017-05-22 04:15;2.37904263455317;2017-05-18 14:41;0.910824
2017-05-22 04:30;2.07824578420107;2017-05-18 14:51;1.003414
2017-05-22 04:45;1.95865239399161;2017-05-18 15:01;0.872095
2017-05-22 05:00;2.29540366396455;2017-05-18 15:11;0.904801
2017-05-22 05:15;2.21525971797215;2017-05-18 15:21;0.951414
2017-05-22 05:30;1.86233862092926;2017-05-18 15:31;0.795687
2017-05-22 06:00;1.58551497920077;2017-05-18 15:41;0.681137
2017-05-22 06:15;1.26775747605132;2017-05-18 15:50;0.875333
2017-05-22 06:30;1.52059797938076;2017-05-18 16:00;0.91293
2017-05-22 06:45;1.49626789643838;2017-05-18 16:10;0.966319
2017-05-22 07:00;1.18794610970237;2017-05-18 16:20;0.954175
2017-05-22 07:15;0.97299563908193;2017-05-18 16:30;0.817875
2017-05-22 07:30;0.624345687732308;2017-05-18 16:40;0.875102
2017-05-22 07:45;0.799249791725451;2017-05-18 16:50;0.937184
2017-05-22 08:00;1.41406131948664;2017-05-18 17:00;0.861521
2017-05-22 08:15;0.942631125635934;2017-05-18 17:10;0.891787
2017-05-22 08:30;0.809769475407982;2017-05-18 17:20;0.780099
2017-05-22 08:45;1.12864605840168;2017-05-18 17:30;0.738987
2017-05-22 09:00;0.731153868303444;2017-05-18 17:40;0.780911
2017-05-22 09:15;1.33593597254777;2017-05-18 17:50;0.325321
2017-05-22 09:30;0.885992058679605;2017-05-18 18:00;0.30474
2017-05-22 09:45;0.871476994104377;2017-05-18 18:10;0.653441
2017-05-22 10:00;0.919202360388162;2017-05-18 18:20;0.622642
2017-05-22 10:15;0.543510896636434;2017-05-18 18:30;0.709921
2017-05-22 10:30;0.628570969035671;2017-05-18 18:40;0.665451
2017-05-22 10:45;1.18279307991381;2017-05-18 18:50;0.72835
2017-05-22 11:00;0.997779315996262;2017-05-18 19:00;0.479424
2017-05-22 11:15;1.15712044043891;2017-05-18 19:09;0.457611
2017-05-22 11:30;0.50341145130924;2017-05-18 19:19;0.613892
2017-05-22 12:15;1.66035049935593;2017-05-18 19:29;0.715819
2017-05-22 12:30;1.02854908121627;2017-05-18 19:39;0.760811
2017-05-22 12:45;0.895577272510842;2017-05-18 19:49;0.711599
2017-05-22 13:00;1.18524623966915;2017-05-18 19:59;0.684827
2017-05-22 13:15;0.855894956332094;2017-05-18 20:09;0.664248
2017-05-22 13:30;1.47063014124222;2017-05-18 20:19;0.716448
2017-05-22 13:45;1.0156271736006;2017-05-18 20:29;0.651883
2017-05-22 14:00;1.08935435340342;2017-05-18 20:39;0.587408
2017-05-22 14:15;1.37363158956281;2017-05-18 20:49;0.54126
2017-05-22 14:30;1.46889961961168;2017-05-18 20:59;0.53522
2017-05-22 14:45;1.18373433727759;2017-05-18 21:09;0.600188
2017-05-22 15:00;1.57851515477194;2017-05-18 21:19;0.714475
2017-05-22 15:15;1.91775229199188;2017-05-18 21:29;0.623356
2017-05-22 15:30;1.44300235336011;2017-05-18 21:39;1.077116
2017-05-22 15:45;2.32596828033036;2017-05-18 21:49;1.253095
2017-05-22 16:00;2.28701914172747;2017-05-18 21:59;1.412294
2017-05-22 16:15;1.16798543629756;2017-05-18 22:09;1.286639
2017-05-22 16:30;0.844127937597051;2017-05-18 22:19;1.208886
2017-05-22 16:45;1.579306796007;2017-05-18 22:28;1.45277
2017-05-22 17:00;1.40100571917965;2017-05-18 22:38;1.320756
2017-05-22 17:15;1.6629105443777;2017-05-18 22:48;1.4411
2017-05-22 17:30;2.07513340450664;2017-05-18 22:58;1.527068
2017-05-22 17:45;2.3458709893665;2017-05-18 23:08;1.531595
2017-05-22 18:00;2.48228996075056;2017-05-18 23:18;1.621346
2017-05-22 18:15;2.63285495863439;2017-05-18 23:28;1.626453
2017-05-22 18:30;2.59153641095993;2017-05-18 23:38;1.732228
2017-05-22 18:45;2.97345562672844;2017-05-18 23:48;1.704352
2017-05-22 19:00;3.31360810382657;2017-05-18 23:58;1.88113
2017-05-22 19:15;3.20960262234243;2017-05-19 00:08;1.762778
2017-05-22 19:30;3.32495617789857;2017-05-19 00:18;1.804692
2017-05-22 19:45;3.56691964284605;2017-05-19 00:28;1.626732
2017-05-22 20:00;3.65792661790725;2017-05-19 00:38;1.676728
2017-05-22 20:15;3.63794302090243;2017-05-19 00:48;1.668721
2017-05-22 20:30;3.54935840347956;2017-05-19 00:58;1.612779
